player_name,club,minutes_played,npxg_per90,xa_per90,shots_on_target_per90,progressive_passes_per90,successful_dribbles_per90,pass_completion_percentage,tackles_interceptions_per90,aerial_duels_won_percentage,ball_recoveries_per90,fouls_committed_per90,date_of_birth,country_of_citizenship,transfermarkt_position,preferred_foot,height_in_cm,player_photo_url,market_value_in_eur,stats_vector
Declan Rice,Arsenal,2833,0.1115072361454288,0.178856336039534,0.4765266501941405,15.947758559830568,0.4447582068478644,89.84,2.4779385810095307,59.38,4.955877162019061,0.6671373102717967,14/01/1999 00:00,England,Midfield,right,188.0,https://img.a.transfermarkt.technology/portrait/header/357662-1687962936.jpg?lm=1,120000000,"[0.11731250412308178, 0.34569788210897623, 0.17687742675608897, 0.506729609324595, 0.07080107280350739, 0.8877679697351828, 0.35608895164136956, 0.6597777777777778, 0.5854717027252042, 0.13402047299682315]"
Omar Marmoush,Manchester City,1190,0.4152100840336135,0.1603361344537815,1.2857142857142858,9.907563025210084,1.512605042016807,84.27,1.4369747899159664,31.25,2.7983193277310927,1.134453781512605,07/02/1999 00:00,Egypt,Attack,right,183.0,https://img.a.transfermarkt.technology/portrait/header/445939-1747656490.jpg?lm=1,65000000,"[0.4368266704378829, 0.3095648813133535, 0.477232142857143, 0.3081076879383713, 0.2407916437603079, 0.7707019756200084, 0.2064985994397759, 0.3472222222222222, 0.2821608634223097, 0.2278991596638655]"
Savinho,Manchester City,1770,0.2547457627118644,0.3101694915254236,1.0677966101694916,20.89830508474576,2.6440677966101696,87.29,1.4745762711864403,33.33,4.016949152542373,0.8644067796610169,10/04/2004 00:00,Brazil,Attack,left,176.0,https://img.a.transfermarkt.technology/portrait/header/743591-1751367497.jpg?lm=1,45000000,"[0.26800828691957784, 0.6018904688731226, 0.3963453389830509, 0.6695202105650117, 0.4209092349120862, 0.834174022698613, 0.21190207156308843, 0.37033333333333335, 0.45347661176007364, 0.17364971751412425]"
Martin Ødegaard,Arsenal,2328,0.1557989690721649,0.2574742268041237,0.6572164948453608,23.65979381443299,0.9664948453608248,86.9,0.9664948453608248,53.33,3.75,0.4639175257731959,17/12/1998 00:00,Norway,Midfield,left,178.0,https://img.a.transfermarkt.technology/portrait/header/316264-1678877651.jpg?lm=1,75000000,"[0.16391014460992448, 0.49908175843419045, 0.24394598367697598, 0.7603272372966955, 0.1538563445418634, 0.8259773013871377, 0.1388888888888889, 0.5925555555555556, 0.4159487317551585, 0.09319587628865979]"
Enzo Fernández,Chelsea,2946,0.1872708757637474,0.190020366598778,0.6109979633401221,15.244399185336048,0.7942973523421588,83.75,2.3828920570264764,31.25,4.765784114052953,1.5885947046843176,17/01/2001 00:00,Argentina,Midfield,right,178.0,https://img.a.transfermarkt.technology/portrait/header/648195-1669894717.jpg?lm=1,85000000,"[0.19702053556878849, 0.3674789584764087, 0.22679056347589954, 0.48360079013548385, 0.12644422026381408, 0.7597730138713745, 0.3424304141208418, 0.3472222222222222, 0.5587483023101819, 0.3191310251188051]"
James Maddison,Tottenham Hotspur,1826,0.2873493975903615,0.2912924424972617,0.8378970427163198,19.616648411829136,1.6265060240963856,86.75,2.1193866374589265,38.46,3.745892661555312,1.5772179627601317,23/11/1996 00:00,England,Midfield,right,175.0,https://img.a.transfermarkt.technology/portrait/header/294057-1687982662.jpg?lm=1,30000000,"[0.30230932587746917, 0.5650612570313731, 0.3110110898138007, 0.6273750333976355, 0.25892354464587325, 0.8228247162673392, 0.30456370938298644, 0.42733333333333334, 0.41537131952955736, 0.3168455640744798]"
Mateo Kovacic,Manchester City,2207,0.0766651563207974,0.131717263253285,0.4893520616221115,26.057997281377435,0.8971454463072044,92.76,3.792478477571364,52.63,4.648844585410059,0.978704123244223,06/05/1994 00:00,Croatia,Midfield,right,177.0,https://img.a.transfermarkt.technology/portrait/header/51471-1682668192.jpg?lm=1,15000000,"[0.08065648273490053, 0.2537293283864955, 0.18163797009515184, 0.8391882241222713, 0.14281661154610015, 0.9491382934005885, 0.5449932034435886, 0.5847777777777778, 0.5423088697180695, 0.1966107838695061]"
James Tarkowski,Everton,2924,0.0403214774281805,0.0723324213406292,0.1231190150478796,4.093707250341997,0.1538987688098495,81.6,3.23187414500684,74.64,3.0164158686730507,1.077291381668947,19/11/1992 00:00,England,Defender,right,185.0,https://img.a.transfermarkt.technology/portrait/header/173504-1655979328.jpg?lm=1,7000000,"[0.04242068632095754, 0.13786922124119108, 0.04569938440492476, 0.11692857824763722, 0.024499149801194116, 0.7145859604875997, 0.46443228454172364, 0.8293333333333334, 0.31282101251814814, 0.21641586867305065]"
Jérémy Doku,Manchester City,1533,0.0774951076320939,0.223091976516634,0.5283757338551859,22.426614481409,6.281800391389432,84.43,2.054794520547945,0.0,3.698630136986301,0.5870841487279843,27/05/2002 00:00,Belgium,Attack,right,173.0,https://img.a.transfermarkt.technology/portrait/header/486049-1743670159.jpg?lm=1,65000000,"[0.08152964280947582, 0.4320018256785511, 0.1961227984344423, 0.7197761579259849, 0.9999999999999999, 0.7740647330811266, 0.29528158295281576, 0.0, 0.4087271240568871, 0.11793868232224394]"
Alexander Isak,Newcastle United,2769,0.562296858071506,0.1170097508125677,1.495124593716143,8.320693391115926,1.3651137594799567,77.05,0.4875406283856988,32.53,1.7876489707475625,0.8775731310942578,21/09/1999 00:00,Sweden,Attack,right,192.0,https://img.a.transfermarkt.technology/portrait/header/349066-1680791339.jpg?lm=1,120000000,"[0.5915710474150575, 0.2250349021265301, 0.5549611773203323, 0.25592608323589383, 0.21731250189852272, 0.6189575451870533, 0.07006139400505597, 0.36144444444444446, 0.14008018805705524, 0.17629469122426866]"
Eberechi Eze,Crystal Palace,2600,0.3094615384615384,0.1619999999999999,1.0038461538461538,8.273076923076923,2.319230769230769,81.51,1.7307692307692308,15.91,5.053846153846154,0.45,29/06/1998 00:00,England,Midfield,right,178.0,https://img.a.transfermarkt.technology/portrait/header/479999-1761083931.jpg?lm=1,65000000,"[0.3255726647134973, 0.31281109085523934, 0.3726081730769231, 0.25436029379789904, 0.3691984184040259, 0.712694409415721, 0.24871794871794872, 0.17677777777777778, 0.5992442453029749, 0.0904]"
Virgil van Dijk,Liverpool FC,3330,0.0605405405405405,0.0264864864864864,0.2162162162162162,10.675675675675675,0.081081081081081,91.68,2.5405405405405403,72.12,3.108108108108108,0.4594594594594595,08/07/1991 00:00,Netherlands,Defender,right,195.0,https://img.a.transfermarkt.technology/portrait/header/139208-1702049837.jpg?lm=1,18000000,"[0.06369239035315205, 0.04842358573389807, 0.08025525525525526, 0.3333658123818751, 0.012907299823187663, 0.9264396805380413, 0.365085085085085, 0.8013333333333335, 0.3257111652911733, 0.0923003003003003]"
Alex Iwobi,Fulham,2994,0.1289579158316633,0.2098196392785571,0.8717434869739479,15.270541082164328,1.4428857715430865,80.01,1.7434869739478958,18.42,4.208416833667335,0.5711422845691383,03/05/1996 00:00,Nigeria,Attack,right,183.0,https://img.a.transfermarkt.technology/portrait/header/242631-1679652866.jpg?lm=1,25000000,"[0.13567169769121945, 0.4061074330196647, 0.32357423179692724, 0.4844604235276402, 0.22969303092165647, 0.6811685582177387, 0.25054553551547537, 0.2046666666666667, 0.4803932589703936, 0.11473613894455577]"
Erling Haaland,Manchester City,2741,0.6202480846406421,0.0663261583363735,1.9700839109813937,4.104341481211237,0.4268515140459686,67.47,0.5253557095950383,52.78,1.1163808828894564,0.7880335643925575,21/07/2000 00:00,Norway,Attack,left,195.0,https://img.a.transfermarkt.technology/portrait/header/418560-1709108116.png?lm=1,200000000,"[0.6525393194378962, 0.12615097374228448, 0.7312568405691355, 0.1172782674846175, 0.06795050581853271, 0.4176124422026062, 0.07549556123069438, 0.5864444444444444, 0.045712897461258215, 0.1583071871579715]"
Heung-min Son,Tottenham Hotspur,2116,0.246266540642722,0.2181947069943289,1.10586011342155,15.056710775047256,1.2334593572778827,84.03,0.9357277882797732,33.33,3.61531190926276,0.2551984877126654,08/07/1992 00:00,"Korea, South",Attack,both,184.0,https://img.a.transfermarkt.technology/portrait/header/91845-1771690023.jpg?lm=1,17000000,"[0.25908762124502493, 0.42244722970255705, 0.41047377126654067, 0.4774289646606603, 0.19635443351059131, 0.7656578394283313, 0.1344675488342785, 0.37033333333333335, 0.3970141951247193, 0.05126654064272211]"
Trent Alexander-Arnold,Liverpool FC,2377,0.0711821623895666,0.2790492217080353,0.3029028186790071,17.79554059739167,0.6436684896928901,77.72,3.899873790492217,18.75,4.997896508203618,0.4164913756836348,07/10/1998 00:00,England,Defender,right,180.0,https://img.a.transfermarkt.technology/portrait/header/314353-1701680958.jpg?lm=1,70000000,"[0.07488803424313226, 0.5411746754264285, 0.11243163651661758, 0.5674908903956717, 0.10246560692618906, 0.6330390920554854, 0.5604263076707333, 0.20833333333333334, 0.5913788088781212, 0.08366848969289019]"
Lewis Hall,Newcastle United,2192,0.0168339416058394,0.1527372262773722,0.0410583941605839,11.701642335766424,0.4516423357664234,85.38,3.12043795620438,49.18,4.8859489051094895,0.3695255474452555,08/09/2004 00:00,England,Defender,left,179.0,https://img.a.transfermarkt.technology/portrait/header/670858-1699385942.jpg?lm=1,32000000,"[0.017710346990101683, 0.2947393755588542, 0.015240077554744512, 0.36710304292969964, 0.07189695750051164, 0.7940311055065152, 0.44841849148418494, 0.5464444444444445, 0.5756411443238669, 0.07423357664233576]"
Alexis Mac Allister,Liverpool FC,2607,0.0976985040276179,0.1947065592635213,0.4833141542002301,15.017261219792866,0.5523590333716917,87.22,4.039125431530495,35.19,5.109321058688147,2.140391254315305,24/12/1998 00:00,Argentina,Midfield,right,176.0,https://img.a.transfermarkt.technology/portrait/header/534033-1669835342.jpg?lm=1,85000000,"[0.10278486448727836, 0.3766217425060314, 0.17939681626390488, 0.4761317307519982, 0.08793005172988613, 0.8327028163093737, 0.5804372842347526, 0.391, 0.6070429423670682, 0.42998082086689676]"
Moisés Caicedo,Chelsea,3356,0.0219904648390941,0.0756257449344457,0.0804529201430274,13.247914183551847,0.7777115613825982,90.15,4.371275327771156,64.29,6.141239570917759,1.877234803337306,02/11/2001 00:00,Ecuador,Midfield,right,178.0,https://img.a.transfermarkt.technology/portrait/header/687626-1660729724.jpg?lm=1,110000000,"[0.023135328130097034, 0.14429451113259048, 0.029862559594755665, 0.4179496560289334, 0.12380392768427032, 0.8942833123160994, 0.6281684545093364, 0.7143333333333334, 0.7521106967801733, 0.37711561382598324]"
Phil Foden,Manchester City,1785,0.2601680672268908,0.2692436974789916,0.8067226890756303,18.302521008403364,0.7058823529411765,88.62,1.1092436974789917,25.0,3.0756302521008405,0.2521008403361344,28/05/2000 00:00,England,Midfield,left,171.0,https://img.a.transfermarkt.technology/portrait/header/406635-1668524492.jpg?lm=1,150000000,"[0.2737128863945933, 0.5220440513277093, 0.2994397759103642, 0.58416210952478, 0.11236943375481036, 0.8621269440941572, 0.15940242763772175, 0.2777777777777778, 0.3211454078371796, 0.050644257703081216]"
Luis Díaz,Liverpool FC,2410,0.4488796680497925,0.1665560165975103,1.120331950207469,14.116182572614107,1.9792531120331949,86.08,1.7178423236514522,26.92,3.921161825726141,1.79253112033195,13/01/1997 00:00,Colombia,Attack,right,180.0,https://img.a.transfermarkt.technology/portrait/header/480692-1757938077.jpg?lm=1,70000000,"[0.47224915376953863, 0.3216999007626518, 0.4158454356846474, 0.4465012376335351, 0.31507736456353974, 0.8087431693989071, 0.24686030428769015, 0.29911111111111116, 0.4400107690236726, 0.3600995850622406]"
Bernardo Silva,Manchester City,2671,0.131411456383377,0.1529764133283414,0.4043429427180831,19.9475851740921,0.943466866342194,88.97,2.661924372894047,31.25,3.605391239236241,0.909771621115687,10/08/1994 00:00,Portugal,Midfield,left,173.0,https://img.a.transfermarkt.technology/portrait/header/241641-1684311533.jpg?lm=1,27000000,"[0.13825297399254996, 0.2952060306253747, 0.1500842381130663, 0.6382573459322637, 0.15019051984450504, 0.8694829760403531, 0.38252839136403344, 0.3472222222222222, 0.39561954108376113, 0.18276301010857354]"
Morgan Gibbs-White,Nottingham Forest,2822,0.2021970233876683,0.1495747696669029,0.7016300496102056,13.171509567682495,0.988660524450744,80.71,2.104890148830617,42.71,4.050318922749823,1.2119064493267186,27/01/2000 00:00,England,Midfield,right,171.0,https://img.a.transfermarkt.technology/portrait/header/429014-1687975822.jpg?lm=1,65000000,"[0.21272376537881843, 0.28856940777026835, 0.2604314316087882, 0.41543721557567903, 0.15738489968670724, 0.6958806221101301, 0.3024805102763997, 0.47455555555555556, 0.45816775507410984, 0.24345854004252301]"
Dean Huijsen,Bournemouth,2422,0.0694880264244426,0.0583402146985962,0.1486374896779521,9.512799339388934,0.074318744838976,84.2,3.2328654004954585,60.71,3.9017341040462425,1.151940545004129,14/04/2005 00:00,Spain,Defender,both,197.0,https://img.a.transfermarkt.technology/portrait/header/890290-1750251451.jpg?lm=1,10000000,"[0.07310569850184936, 0.11057035997404183, 0.055171345995045425, 0.2951265317287932, 0.011830803306142288, 0.7692307692307694, 0.4645747316267547, 0.6745555555555556, 0.4372796076731738, 0.23141205615194055]"
Bruno Guimarães,Newcastle United,3282,0.1181901279707495,0.1478062157221206,0.4113345521023765,14.588665447897622,0.9323583180987204,83.67,3.0712979890310783,50.0,5.155393053016453,1.7824497257769651,16/11/1997 00:00,Brazil,Midfield,right,182.0,https://img.a.transfermarkt.technology/portrait/header/520624-1668522672.jpg?lm=1,75000000,"[0.1243433193590505, 0.28511895066816634, 0.15267938756855576, 0.462038061892453, 0.1484221497035658, 0.7580916351408156, 0.4413568962015031, 0.5555555555555556, 0.6135197723486332, 0.3580743449116392]"
Mikkel Damsgaard,Brentford,2926,0.0870471633629528,0.2150034176349965,0.2153110047846889,13.718386876281611,1.5379357484620642,77.63,3.3834586466165413,30.0,5.50580997949419,0.5536568694463431,03/07/2000 00:00,Denmark,Midfield,right,180.0,https://img.a.transfermarkt.technology/portrait/header/540941-1668183899.jpg?lm=1,10000000,"[0.09157899580257509, 0.4162210090847141, 0.07991925837320572, 0.43342037873221884, 0.244824039708447, 0.6311475409836065, 0.48621553884711777, 0.33333333333333337, 0.6627816045863674, 0.11122351332877646]"
Jarrod Bowen,West Ham United,2979,0.2374622356495468,0.1954682779456193,1.1178247734138973,7.069486404833836,1.3293051359516617,79.14,1.7220543806646524,20.0,3.8972809667673713,0.6042296072507553,20/12/1996 00:00,England,Attack,left,176.0,https://img.a.transfermarkt.technology/portrait/header/314875-1662362005.jpg?lm=1,35000000,"[0.24982494824265872, 0.3781078592536732, 0.4149148204095335, 0.2147821940616455, 0.21161212600352, 0.6628835645229088, 0.2474655924806982, 0.22222222222222224, 0.43665358282965844, 0.12138301443437394]"
Matheus Nunes,Manchester City,1682,0.0652794292508918,0.1776456599286563,0.2140309155766944,19.90487514863258,1.0166468489892984,88.79,2.67538644470868,42.86,3.745541022592152,1.605231866825208,27/08/1998 00:00,Portugal,Defender,right,183.0,https://img.a.transfermarkt.technology/portrait/header/601883-1761076097.jpg?lm=1,38000000,"[0.06867799416317619, 0.34333584729661015, 0.07944411414982165, 0.6368528968096149, 0.1618400435618478, 0.8656998738965953, 0.3844629409433214, 0.4762222222222222, 0.41532188590263314, 0.32247324613555284]"
Antoine Semenyo,Bournemouth,3209,0.2799002804612028,0.1220006232471174,1.1498909317544406,10.741664069803676,1.9351822997818635,78.23,1.8510439389217823,46.53,4.4312870052976,2.047366780928638,07/01/2000 00:00,Ghana,Attack,right,185.0,https://img.a.transfermarkt.technology/portrait/header/583255-1737452028.jpg?lm=1,65000000,"[0.2944723942653536, 0.2347721178265561, 0.42681715487690874, 0.33553573247068214, 0.3080617305883278, 0.6437578814627996, 0.2660018697413524, 0.517, 0.5117244880751117, 0.41129323776877524]"
Pedro Porro,Tottenham Hotspur,2622,0.0549199084668192,0.1592677345537757,0.2745995423340961,12.76887871853547,0.4805491990846682,76.04,3.501144164759725,34.29,5.217391304347826,0.8581235697940504,13/09/1999 00:00,Spain,Defender,right,173.0,https://img.a.transfermarkt.technology/portrait/header/553875-1730812390.jpg?lm=1,40000000,"[0.05777913802876658, 0.3074804280606065, 0.10192601067887111, 0.4021973606059882, 0.07649864197266837, 0.5977301387137455, 0.5031273836765827, 0.381, 0.6222355255709965, 0.17238749046529364]"
Cody Gakpo,Liverpool FC,1945,0.3280719794344473,0.1744473007712082,1.06426735218509,11.568123393316196,1.4344473007712082,83.73,1.850899742930592,39.53,3.562982005141388,0.9254498714652956,07/05/1999 00:00,Netherlands,Attack,right,193.0,https://img.a.transfermarkt.technology/portrait/header/434675-1682690965.jpg?lm=1,70000000,"[0.3451519988341937, 0.337095833469241, 0.3950353470437019, 0.36271249154126894, 0.22834971049660044, 0.7593526691887349, 0.2659811482433591, 0.43922222222222224, 0.38965762424284006, 0.18591259640102825]"
Dwight McNeil,Everton,1376,0.0712936046511627,0.2825581395348837,0.6540697674418604,10.988372093023257,1.569767441860465,82.57,1.2427325581395348,15.0,4.970930232558139,0.3924418604651162,22/11/1999 00:00,England,Attack,left,183.0,https://img.a.transfermarkt.technology/portrait/header/584769-1700651579.jpg?lm=1,20000000,"[0.07500527839001371, 0.5480205906850845, 0.24277797965116282, 0.3436483210967305, 0.24989132797217997, 0.7349726775956282, 0.17858527131782942, 0.16666666666666669, 0.5875878728629099, 0.07883720930232556]"
Murillo,Nottingham Forest,3191,0.0400501410216233,0.0321529301159511,0.16922594797869,6.092134127232843,0.7615167659041053,79.51,2.510184895017236,65.67,4.005014102162331,0.7615167659041053,04/07/2002 00:00,Brazil,Defender,left,180.0,https://img.a.transfermarkt.technology/portrait/header/1005649-1709159139.jpg?lm=1,55000000,"[0.042135223651328914, 0.05947884402705342, 0.06281338138514571, 0.18264356773147847, 0.12122587768753827, 0.6706599411517444, 0.36072286639506945, 0.7296666666666667, 0.4517987748602404, 0.15298025697273582]"
Nathan Collins,Brentford,3420,0.0657894736842105,0.041578947368421,0.1578947368421052,4.473684210526316,0.1578947368421052,86.33,1.947368421052632,62.96,4.2631578947368425,0.7631578947368421,30/04/2001 00:00,Ireland,Defender,right,193.0,https://img.a.transfermarkt.technology/portrait/header/469050-1688381729.jpg?lm=1,25000000,"[0.06921459243029329, 0.07786904822143231, 0.058607456140350865, 0.12942349724185287, 0.025135268076733882, 0.8139974779319041, 0.27984405458089673, 0.6995555555555556, 0.48808879181473225, 0.15330994152046784]"
Casemiro,Manchester United,1513,0.1088565763384005,0.1189689358889623,0.5948446794448117,11.480502313284866,0.1784534038334435,80.21,5.769993390614673,67.24,6.12690019828156,1.1896893588896231,23/02/1992 00:00,Brazil,Midfield,right,185.0,https://img.a.transfermarkt.technology/portrait/header/16306-1699018876.jpg?lm=1,8000000,"[0.11452384618221645, 0.22885728146707668, 0.2207947785855916, 0.35983121606433977, 0.028408002915541943, 0.6853720050441361, 0.8291694205772197, 0.7471111111111111, 0.7500948587431837, 0.23899537343027094]"
Yoane Wissa,Brentford,2927,0.5716091561325589,0.0562692176289716,1.3221728732490603,6.118893064571233,0.4612230953194396,79.4,0.9224461906388792,45.45,2.490604714724974,1.0454390160573963,03/09/1996 00:00,DR Congo,Attack,right,176.0,https://img.a.transfermarkt.technology/portrait/header/388165-1740646948.jpg?lm=1,28000000,"[0.6013681605213124, 0.10652983490642888, 0.4907648616330714, 0.1835234914885723, 0.07342211891222232, 0.6683480453972259, 0.13255893406217967, 0.505, 0.23890214930888126, 0.2100170823368636]"
Justin Kluivert,Bournemouth,2356,0.207427843803056,0.1424872665534804,1.1078098471986415,12.109507640067912,1.3752122241086588,81.03,1.4134125636672326,22.22,2.979626485568761,1.7954159592529713,05/05/1999 00:00,Netherlands,Midfield,both,172.0,https://img.a.transfermarkt.technology/portrait/header/330659-1779893085.jpg?lm=1,32000000,"[0.21822691174635064, 0.27474165570987585, 0.41119747453310695, 0.3805150243701694, 0.21892007679735973, 0.7026061370323666, 0.20311262026032822, 0.24688888888888888, 0.30764913786919795, 0.36067911714770795]"
João Pedro,Brighton & Hove Albion,1953,0.2304147465437788,0.1423963133640553,0.9216589861751152,10.599078341013826,1.336405529953917,74.6,1.152073732718894,47.19,2.71889400921659,1.19815668202765,15/08/1980 00:00,Portugal,Defender,left,174.0,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,100000,"[0.24241055413374624, 0.27456420560758377, 0.34210189452124945, 0.33084703468727916, 0.2127424379459351, 0.567465321563682, 0.16555726233145585, 0.5243333333333333, 0.27099520211873507, 0.24069636456733232]"
Rúben Dias,Manchester City,2273,0.0593928728552573,0.0471183457985041,0.277166739991201,18.17421909370876,0.0791904971403431,93.76,1.4650241970963485,52.11,3.088429388473383,0.4751429828420589,14/05/1997 00:00,Portugal,Defender,right,187.0,https://img.a.transfermarkt.technology/portrait/header/258004-1684921271.jpg?lm=1,60000000,"[0.06248497301670117, 0.08867644073034768, 0.10287890453145622, 0.5799431115357068, 0.012606337706764899, 0.9701555275325768, 0.21052940313829005, 0.5790000000000001, 0.32294471849009154, 0.0954509458864936]"
Thomas Partey,Arsenal,2809,0.0733713065147739,0.0839444642221431,0.2883588465646137,15.122819508721964,0.7689569241723033,88.64,3.972944108223567,50.0,4.421502313990744,1.4417942328230686,13/06/1993 00:00,Ghana,Midfield,right,185.0,https://img.a.transfermarkt.technology/portrait/header/230784-1668430877.jpg?lm=1,5000000,"[0.07719114916277266, 0.16052437176608206, 0.10703319686721254, 0.47960284191804703, 0.12241027671403334, 0.8625472887767969, 0.5709267829595348, 0.5555555555555556, 0.5103489500082113, 0.2896404414382342]"
Dominik Szoboszlai,Liverpool FC,2496,0.2646634615384615,0.2120192307692307,0.829326923076923,13.882211538461538,0.7572115384615384,85.76,1.6947115384615383,45.24,4.795673076923077,1.5865384615384617,25/10/2000 00:00,Hungary,Midfield,right,187.0,https://img.a.transfermarkt.technology/portrait/header/451276-1758715234.jpg?lm=1,85000000,"[0.2784423190479434, 0.4103988464103103, 0.3078300280448718, 0.4388074839982854, 0.12054052839683681, 0.8020176544766711, 0.24353632478632475, 0.5026666666666667, 0.5629501115363166, 0.31871794871794873]"
Antonee Robinson,Fulham,3167,0.0196084622671297,0.1176507736027786,0.0568361225134196,11.196716135143667,1.079886327754973,80.96,4.4616356173034415,66.67,4.4616356173034415,0.8809598989580044,08/08/1997 00:00,United States,Defender,left,183.0,https://img.a.transfermarkt.technology/portrait/header/349701-1703926612.jpg?lm=1,30000000,"[0.02062931420486335, 0.22628554061885198, 0.02109646353015471, 0.3504993731393574, 0.1719071381566328, 0.7011349306431272, 0.6411535627828648, 0.7407777777777779, 0.51599091506626, 0.1769750552573413]"
Callum Hudson-Odoi,Nottingham Forest,2218,0.1002254283137962,0.1059062218214607,0.6898106402164111,14.729486023444544,1.5013525698827772,88.61,1.4201983769161406,23.08,3.733092876465284,0.4869251577998196,07/11/2000 00:00,England,Attack,right,178.0,https://img.a.transfermarkt.technology/portrait/header/392768-1659969850.png?lm=1,30000000,"[0.10544334501274298, 0.20337186460438275, 0.25604429666366096, 0.46666871550714606, 0.23900036237074743, 0.8619167717528373, 0.20408776675683796, 0.2564444444444444, 0.41357191767953266, 0.09781785392245264]"
Lisandro Martínez,Manchester United,1754,0.0667046750285062,0.0656784492588369,0.3078677309007982,8.055872291904219,0.3078677309007982,90.03,3.694412770809578,55.17,4.156214367160776,1.12884834663626,18/01/1998 00:00,Argentina,Defender,left,175.0,https://img.a.transfermarkt.technology/portrait/header/480762-1680681507.jpg?lm=1,50000000,"[0.07017744080845698, 0.12488729027179969, 0.11427451539338658, 0.24721787581983282, 0.04900947367299312, 0.8917612442202607, 0.5309007981755987, 0.613, 0.4730546033486726, 0.22677309007981752]"
Jacob Murphy,Newcastle United,2379,0.2163934426229508,0.2326607818411097,0.5674653215636822,11.614123581336695,1.3240857503152583,75.47,1.5510718789407314,23.81,3.707440100882724,0.416141235813367,24/02/1995 00:00,England,Attack,right,179.0,https://img.a.transfermarkt.technology/portrait/header/199527-1674210561.jpg?lm=1,15000000,"[0.22765927582318118, 0.45067061007603965, 0.21063209331651958, 0.3642251322623169, 0.21078125184146326, 0.585750315258512, 0.22289477371444583, 0.26455555555555554, 0.4099656343304873, 0.08359815048339637]"
Aaron Wan-Bissaka,West Ham United,3154,0.0339568801521876,0.0793278376664552,0.1426759670259987,10.900443880786304,1.826252377932784,82.77,3.8807863031071657,41.07,4.965123652504756,0.7133798351299937,26/11/1997 00:00,DR Congo,Defender,right,183.0,https://img.a.transfermarkt.technology/portrait/header/477758-1769112496.jpg?lm=1,22000000,"[0.03572473662305732, 0.15151731154390324, 0.05295854470513633, 0.3407569460810611, 0.29072117293571736, 0.7391761244220261, 0.5576833650391038, 0.45633333333333337, 0.5867715801816747, 0.14331008243500315]"
Harry Wilson,Fulham,1163,0.3257953568357695,0.0905417024935511,1.3155631986242475,11.530524505588994,0.6964746345657782,77.94,2.0894239036973343,20.0,4.256233877901978,0.9286328460877042,22/03/1997 00:00,Wales,Attack,left,173.0,https://img.a.transfermarkt.technology/portrait/header/279455-1668070758.jpg?lm=1,20000000,"[0.34275685115386045, 0.17339561480336524, 0.48831147893379195, 0.3614761137982707, 0.11087181877355536, 0.6376628835645228, 0.30025795356835766, 0.22222222222222224, 0.4871154091669279, 0.18655202063628545]"
Nikola Milenković,Nottingham Forest,3330,0.1086486486486486,0.0145945945945945,0.2162162162162162,2.135135135135135,0.027027027027027,82.85,2.108108108108108,71.63,2.2972972972972974,0.5405405405405406,12/10/1997 00:00,Serbia,Defender,right,195.0,https://img.a.transfermarkt.technology/portrait/header/413507-1661166461.jpg?lm=1,30000000,"[0.11430509340163897, 0.025222448467565745, 0.08025525525525526, 0.05252414722116555, 0.0043024332743958876, 0.740857503152585, 0.3029429429429429, 0.7958888888888889, 0.21172687081034997, 0.10858858858858858]"
Marco Asensio,Aston Villa,745,0.346711409395973,0.1401342281879194,1.3288590604026844,14.375838926174495,1.4496644295302012,86.4,1.087248322147651,0.0,3.3825503355704694,1.3288590604026844,21/01/1996 00:00,Spain,Midfield,left,182.0,https://img.a.transfermarkt.technology/portrait/header/296622-1765459707.png?lm=1,15000000,"[0.36476183116257765, 0.27015086674133926, 0.4932466442953021, 0.4550396108614715, 0.2307721256977984, 0.8154686843211434, 0.15624161073825502, 0.0, 0.3642924264879262, 0.2669530201342281]"
Marc Guéhi,Crystal Palace,3060,0.058235294117647,0.0591176470588235,0.2058823529411764,5.941176470588236,0.3529411764705882,84.15,2.617647058823529,53.91,4.294117647058823,0.7058823529411765,13/07/2000 00:00,England,Defender,right,182.0,https://img.a.transfermarkt.technology/portrait/header/392757-1683030598.jpg?lm=1,55000000,"[0.06126712864065018, 0.11208713418195573, 0.07641952614379084, 0.17767957283448257, 0.056184716877405165, 0.76817990752417, 0.37616557734204786, 0.599, 0.49244113329645617, 0.14180392156862745]"
Daniel Muñoz,Crystal Palace,3233,0.1372409526755335,0.0993813795236622,0.5010825858335911,6.959480358799876,0.5845963501391895,75.11,4.648932879678317,42.34,4.760284565419116,1.5589236003711722,26/05/1996 00:00,Colombia,Defender,right,181.0,https://img.a.transfermarkt.technology/portrait/header/493003-1718642628.jpg?lm=1,27000000,"[0.14438596438356982, 0.19064186645365871, 0.18599211258892673, 0.21116482569962286, 0.09306191119038189, 0.5781841109709962, 0.6680688730796989, 0.4704444444444445, 0.5579751722992932, 0.313170429941231]"
